	ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
3714	San_Francisco	Is San Franscico a popular tourist destination?	Yes	easy	easy	data/set3/a8
3715	San_Francisco	How large is the population of San Francisco?	The estimated population of San Francisco in the year 2008 was 808,976.	medium	medium	data/set3/a8
3716	San_Francisco	How large is the population of San Francisco?	San Francisco has an estimated population of 808,976.	medium	medium	data/set3/a8
3717	San_Francisco	How many state parks are in San Francisco?	There is only one park managed by the California State Park system: Candlestick Point.	medium	hard	data/set3/a8
3718	San_Francisco	How many state parks are in San Francisco?	There is one state park in San Francisco.	medium	hard	data/set3/a8
3719	San_Francisco	Where is San Francisco?	San Francisco is located on the West Coast of the United States at the tip of the San Francisco Peninsula.	medium	medium	data/set3/a8
3720	San_Francisco	Where is San Francisco?	San Francisco is in California.	medium	medium	data/set3/a8
3721	San_Francisco	What is the cause of local earthquakes?	It was the San Andreas Fault which slipped and caused the earthquakes in 1906 and 1989.	hard	medium	data/set3/a8
3722	San_Francisco	What is the cause of local earthquakes?	The nearby San Andreas and Hayward Faults are responsible for much earthquake activity.	hard	hard	data/set3/a8
3723	San_Francisco	Are more residents employed by small businesses than in 1977?	The number of San Franciscans employed by firms of more than 1,000 employees has fallen by half since 1977.	hard	too hard	data/set3/a8
3724	San_Francisco	Are more residents employed by small businesses than in 1977?	No	hard	hard	data/set3/a8
3725	San_Francisco	How does poverty in San Francisco compare to the nation-wide average?	The city's poverty rate is 11.8% and the number of families in poverty stands at 7.4%, both lower than the national average.	hard	hard	data/set3/a8
3726	San_Francisco	How does poverty in San Francisco compare to the nation-wide average?	San Francisco's poverty rate is lower than the national average.	hard	hard	data/set3/a8
3727	San_Francisco	Was Mission Bay campus opened in 2003	yes	easy	easy	data/set3/a8
3728	San_Francisco	Was Mission Bay campus opened in 2003	Yes	easy	easy	data/set3/a8
3729	San_Francisco	Was the University of San Fransisco founded in 1855	yes	easy	easy	data/set3/a8
3730	San_Francisco	Is Golden Gate Park the largest city park	yes	easy	medium	data/set3/a8
3731	San_Francisco	Is Golden Gate Park the largest city park	Yes	easy	easy	data/set3/a8
3732	San_Francisco	What is Northern California's most widely circulated newspaper	San Francisco Chronicle	medium	medium	data/set3/a8
3733	San_Francisco	What is Northern California's most widely circulated newspaper	San Francisco Chronicle	medium	medium	data/set3/a8
3734	San_Francisco	What makes San Francisco among the top-ten North American destinations for conventions and conferences	San Francisco has a large hotel infrastructure and a world-class convention facility in the Moscone Center	medium	medium	data/set3/a8
3735	San_Francisco	What makes San Francisco among the top-ten North American destinations for conventions and conferences	a large hotel infrastructure and a world-class convention facility in the Moscone Center	medium	medium	data/set3/a8
3736	San_Francisco	Who manages Candlestick point	California State Park system	medium	medium	data/set3/a8
3737	San_Francisco	Who manages Candlestick point	the California State Park system	medium	medium	data/set3/a8
3738	San_Francisco	Is Crissy field an airfield	Yes	hard	easy	data/set3/a8
3739	San_Francisco	Does the de Young museum house the Asian Art Museum	yes	hard	easy	data/set3/a8
3740	San_Francisco	Does the de Young museum house the Asian Art Museum	No	hard	hard	data/set3/a8
3741	San_Francisco	What prompted the city to upgrade its building codes	earthquakes	hard	hard	data/set3/a8
3742	San_Francisco	What prompted the city to upgrade its building codes	The threat of major earthquakes	hard	hard	data/set3/a8
3743	San_Francisco	Like many larger where cities, San Francisco is a minority-majority city, as non-Hispanic whites comprise less than half of the population?	U.S.		medium	data/set3/a8
3744	San_Francisco	Who laid out a street plan for the expanded settlement?	William Richardson and Alcalde Francisco de Haro.		medium	data/set3/a8
3745	San_Francisco	When was a 43-acre Mission Bay campus opened?	2003		medium	data/set3/a8
3746	San_Francisco	When did it sign on the air?	In 1941.		medium	data/set3/a8
3747	San_Francisco	Give an example of the largest two-year community colleges in the country. 	The City College of San Francisco.		hard	data/set3/a8
3748	San_Francisco	Give an example of the ten Beta World Cities. 	San Trancisco		medium	data/set3/a8
3749	San_Francisco	The only consolidated city-county in California, does it encompass a land area of on the northern end of the San Francisco Peninsula, making it the second most densely populated city in the United States?	San Francisco		hard	data/set3/a8
3750	San_Francisco	Is San Francisco also the financial, cultural, and transportation center of the larger San Francisco Bay Area, a region of 7.4 million people?	yes		easy	data/set3/a8
3751	San_Francisco	In what year did the Spanish establish a fort at the Golden Gate and a mission named for Francis of Assisi on the site?	In 1776, the Spanish established a fort at the Golden Gate and a mission named for Francis of Assisi on the site.		medium	data/set3/a8
3752	Swahili_language	Does Swahili have dipthongs?	Yes, Swahili has diphthongs. (Typo)	easy	easy	data/set5/a4
3753	Swahili_language	Is Swahili a Bantu language?	Yes, Swahili is a Bantu language.	easy	easy	data/set5/a4
3754	Swahili_language	Is Swahili a Bantu language?	yes	easy	easy	data/set5/a4
3755	Swahili_language	Did Uganda make Swahili a required subject in primary schools?	Yes, Uganda made Swahili a required subject in primary schools.	easy	easy	data/set5/a4
3756	Swahili_language	Did Uganda make Swahili a required subject in primary schools?	yes	easy	easy	data/set5/a4
3757	Swahili_language	What is the Swahili word for the Swahili language?	Kiswahili is the Swahili word for the Swahili language.	medium	medium	data/set5/a4
3758	Swahili_language	What is the Swahili word for the Swahili language?	Kiswahili	medium	hard	data/set5/a4
3759	Swahili_language	Is Swahili spoken in Mozambique?	Yes, Swahili is spoken in parts of northern Mozambique.	medium	hard	data/set5/a4
3760	Swahili_language	Is Swahili spoken in Mozambique?	yes	medium	hard	data/set5/a4
3761	Swahili_language	How does Swahili time run?	Swahili time runs from dawn to dusk.	medium	medium	data/set5/a4
3762	Swahili_language	How does Swahili time run?	from dawn to dusk	medium	medium	data/set5/a4
3763	Swahili_language	How many noun classes does Swahili have?	Swahili has sixteen noun classes.	hard	hard	data/set5/a4
3764	Swahili_language	How many noun classes does Swahili have?	sixteen	hard	hard	data/set5/a4
3765	Swahili_language	In what year did Germany seize Tanganyika?	Germany seized Tanganyika in 1886.	hard	medium	data/set5/a4
3766	Swahili_language	In what year did Germany seize Tanganyika?	1886	hard	medium	data/set5/a4
3767	Swahili_language	Which is the sub-Saharan indigenous language with the greatest number of speakers?	Hausa of West Africa is the sub-Saharan indigenous language with the greatest number of speakers.	hard	hard	data/set5/a4
3768	Swahili_language	Which is the sub-Saharan indigenous language with the greatest number of speakers?	Hausa	hard	hard	data/set5/a4
3769	Swedish_language	Is Swedish a descendant of Old Norse?	Yes.	easy	easy	data/set5/a9
3770	Swedish_language	Is Swedish a descendant of Old Norse?	Yes	easy	easy	data/set5/a9
3771	Swedish_language	Does Swedish use the perfect participle to form the present perfect tense?	No.	easy	easy	data/set5/a9
3772	Swedish_language	Does Swedish use the perfect participle to form the present perfect tense?	No	easy	easy	data/set5/a9
3773	Swedish_language	How many Swedish speakers were reported in Canada in 2001?	16,915.	medium	medium	data/set5/a9
3774	Swedish_language	How many Swedish speakers were reported in Canada in 2001?	There are 16,915 reported Swedish speakers in Canada.	medium	medium	data/set5/a9
3775	Swedish_language	How many letters are in the basic Latin alphabet?	26.	medium	medium	data/set5/a9
3776	Swedish_language	How many letters are in the basic Latin alphabet?	26	medium	medium	data/set5/a9
3777	Swedish_language	When did a standard and common language become available to all Swedes?	In the 20th Century.	medium	hard	data/set5/a9
3778	Swedish_language	When did a standard and common language become available to all Swedes?	It was during the 20th century that a common, standardized national language became available to all Swedes.	medium	easy	data/set5/a9
3779	Swedish_language	When did the Soviet military forces occupy Estonia?	1944.	hard	medium	data/set5/a9
3780	Swedish_language	When did the Soviet military forces occupy Estonia?	In 1944.	hard	hard	data/set5/a9
3781	Swedish_language	What are the differences between English and Swedish pronouns?	Swedish pronouns are basically the same as those of English but distinguish two genders and have an additional object form, derived from the old dative form, as well as a distinct genitive case.	hard	hard	data/set5/a9
3782	Swedish_language	How does Swedish language counterbalance the absence of cases?	The lack of cases in Swedish is compensated by a wide variety of prepositions.	hard	hard	data/set5/a9
3783	Taipei	Is Taipei in a valley?	Taipei is in the valleys of the Keelung and Xindian Rivers	easy	medium	data/set3/a6
3784	Taipei	Is Taipei in a valley?	Yes	easy	easy	data/set3/a6
3785	Taipei	Was Taipei founded in the 18th century?	Yes	easy	easy	data/set3/a6
3786	Taipei	Was Taipei founded in the 18th century?	Yes	easy	easy	data/set3/a6
3787	Taipei	Is the National Palace Museum in Taipei?	Yes	easy	easy	data/set3/a6
3788	Taipei	Is the National Palace Museum in Taipei?	Yes	easy	easy	data/set3/a6
3789	Taipei	What is along the city's western border?	The Danshui River borders Taipei to the west.	medium	medium	data/set3/a6
3790	Taipei	What is along the city's western border?	Taipei has the Danshui River along its western border.	medium	medium	data/set3/a6
3791	Taipei	What is Taipei 101?	Taipei 101 is a 101-floor landmark skyscraper.	medium	medium	data/set3/a6
3792	Taipei	What is Taipei 101?	Taipei 101 is a 101-floor landmark skyscraper.	medium	medium	data/set3/a6
3793	Taipei	What are some annual festivals in Taipei?	The Lantern Festival, Tomb-Sweeping Day, Dragon Boat Festival, and the Mid-Autumn Festival	medium	medium	data/set3/a6
3794	Taipei	What are some annual festivals in Taipei?	Some annual festivals include Tomb-Sweping Day, the Dragon Boat Festival, the Ghost Festival, and the Mid-Autumn Festival.	medium	medium	data/set3/a6
3795	Taipei	When is the Pacific typhoon season?	Between June and October.	hard	medium	data/set3/a6
3796	Taipei	When is the Pacific typhoon season?	It's between June and October.	hard	hard	data/set3/a6
3797	Taipei	Who sets up shrines?	Many homes and business set up shrines.	hard	medium	data/set3/a6
3798	Taipei	Who sets up shrines?	Many homes and businesses would set up shrines.	hard	hard	data/set3/a6
3799	Taipei	What does Taipei produce?	Taipei produces high technology and hi-tech components	hard	medium	data/set3/a6
3800	Taipei	What does Taipei produce?	Taipei produces textiles, apparel, electronics, machinery, printed materials, precision equipment, food, and beverages.	hard	medium	data/set3/a6
3801	Trumpet	Is the trumpet the musical instrument with the highest register in the brass family?	Yes	easy	easy	data/set2/a3
3802	Trumpet	Is the trumpet the musical instrument with the highest register in the brass family?	Yes	easy	easy	data/set2/a3
3803	Trumpet	Is a trumpet played by blowing air through closed lips?	Yes	easy	easy	data/set2/a3
3804	Trumpet	Is a trumpet played by blowing air through closed lips?	yes	easy	easy	data/set2/a3
3805	Trumpet	Is the most common type of trumpet the B trumpet?	Yes	easy	easy	data/set2/a3
3806	Trumpet	Is the most common type of trumpet the B trumpet?	yes	easy	easy	data/set2/a3
3807	Trumpet	What is the earliest date of the trumpet?	1500 BC	medium	medium	data/set2/a3
3808	Trumpet	What is the earliest date of the trumpet?	around 1500 BC	medium	medium	data/set2/a3
3809	Trumpet	What is a trumpet constructed of?	brass tubing	medium	medium	data/set2/a3
3810	Trumpet	What is a trumpet constructed of?	brass tubing bent twice into an oblong shape	medium	medium	data/set2/a3
3811	Trumpet	What are the smallest trumpets referred to as?	Piccolo trumpets	medium	medium	data/set2/a3
3812	Trumpet	What are the smallest trumpets referred to as?	piccolo trumpets	medium	medium	data/set2/a3
3813	Trumpet	Why do trumpets have a bright, loud sound?	The trumpet and trombone share a roughly cylindrical bore.	hard	hard	data/set2/a3
3814	Trumpet	Why do trumpets have a bright, loud sound?	Due to the cylindrical bore	hard	medium	data/set2/a3
3815	Trumpet	Why does the cornet have a slightly mellower tone than the trumpet?	The cornet and flugelhorn have conical bores	hard	hard	data/set2/a3
3816	Trumpet	Why does the cornet have a slightly mellower tone than the trumpet?	because it has conical bores	hard	hard	data/set2/a3
3817	Trumpet	What makes a trumpet fully chromatic?	able to play all twelve pitches of Western music	hard	easy	data/set2/a3
